what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072250328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072251843
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431072251859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072253421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072259281
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1431072259453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072262843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072266531
error,log,,,"Internal error logged from CDI Debug: ",1431072271171
error,log,,,"Internal error logged from CDI Debug: ",1431072271171
error,log,,,"Internal error logged from CDI Debug: ",1431072271171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072271500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072276375
error,log,,,"Internal error logged from CDI Debug: ",1431072276515
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1431072276546
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431072278906
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1431072279296
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1431072282656
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431072291687
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431072291859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072291875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072293156
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431072296046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072298578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072933718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072936500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072946062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431072947140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073515562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073517375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073518453
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1431073518453
activated,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1431073518593
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1431073520906
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431073520953
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1431073520953
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1431073522093
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431073522093
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431073523500
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1431073527406
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431073527406
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431073528812
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1431073532609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073534875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073537562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073543078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073576859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1431073576875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073578703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073648093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431073649437
